Date,Campaign Advertiser ID,Campaign Advertiser,Campaign Key,Campaign Name,Adgroup Name,Creative Name,Impressions,Clicks,Media Cost,Video Views,Video 25%,Video 75%,Video 100%,Video 50%
25/10/2022,8983780819,ADVERTISER7608,18576951586,CAMPAIGN55009,ADGROUP0934625,CREATIVE4353554,1335484,4354,266.5073208,602304,559802.3601,295170.0365,272399.8605,339465.3862
26/10/2022,8458271135,ADVERTISER7637,18573607113,CAMPAIGN54965,ADGROUP0934625,CREATIVE4353554,2084690,21027,345.9162128,646033,599351.0805,220310.053,196556.772,272243.9204
27/10/2022,2517480813,ADVERTISER7583,18545902502,CAMPAIGN55012,ADGROUP0934667,CREATIVE4353524,1259987,5086,216.3084702,0,0,0,0,0
28/10/2022,2517480813,ADVERTISER7583,18545902502,CAMPAIGN55012,ADGROUP0934667,CREATIVE4353585,565558,2555,72.1743304,387284,374855.2184,279428.6595,265218.009,310127.3512
29/10/2022,2517480813,ADVERTISER7583,18545902502,CAMPAIGN55012,ADGROUP0934795,CREATIVE4353524,71612,249,12.1788474,0,0,0,0,0
30/10/2022,2517480813,ADVERTISER7583,18545902502,CAMPAIGN55012,ADGROUP0934795,CREATIVE4353585,62762,220,7.9181518,44742,43581.92813,33601.20935,32240.63452,36584.40359
31/10/2022,2517480813,ADVERTISER7583,18545902502,CAMPAIGN55012,ADGROUP0934667,CREATIVE4353657,16015,65,2.2658876,10164,9764.261813,6831.582895,6470.261675,7410.921241
1/11/2022,2517480813,ADVERTISER7583,18545902502,CAMPAIGN55012,ADGROUP0934762,CREATIVE4353631,2190,25,0.5075832,1101,955.7082192,585.6917808,546.9808219,659.0917808
2/11/2022,2517480813,ADVERTISER7583,18545902502,CAMPAIGN55012,ADGROUP0934762,CREATIVE4353700,1464,11,0.2779008,814,756.1748634,487.6215847,449.8128415,543.2226776
3/11/2022,2517480813,ADVERTISER7583,18545902502,CAMPAIGN55012,ADGROUP0934762,CREATIVE4353639,1381,6,0.185754,980,935.2932657,734.467777,698.2766112,777.0456191
4/11/2022,2517480813,ADVERTISER7583,18545902502,CAMPAIGN55012,ADGROUP0934762,CREATIVE4353687,799,7,0.123275,519,485.2227785,360.5068836,331.9261577,387.1389237
5/11/2022,2517480813,ADVERTISER7583,18545902502,CAMPAIGN55012,ADGROUP0934795,CREATIVE4353657,575,0,0.0749794,420,406.9340974,322.2582854,312.9158912,340.8140579
6/11/2022,2517480813,ADVERTISER7583,18545902502,CAMPAIGN55012,ADGROUP0934762,CREATIVE4353678,262,3,0.051684,144,132.4580153,82.99236641,77.49618321,89.58778626
7/11/2022,2517480813,ADVERTISER7583,18545902502,CAMPAIGN55012,ADGROUP0934795,CREATIVE4353700,104,0,0.0164602,57,52.61538462,31.78846154,30.14423077,33.98076923
8/11/2022,2517480813,ADVERTISER7583,18545902502,CAMPAIGN55012,ADGROUP0934795,CREATIVE4353631,96,0,0.011762,77,75.39583333,65.77083333,64.16666667,67.375
9/11/2022,2517480813,ADVERTISER7583,18545902502,CAMPAIGN55012,ADGROUP0934795,CREATIVE4353687,90,0,0.0113696,63,60.2,48.3,45.5,51.8
10/11/2022,2517480813,ADVERTISER7583,18545902502,CAMPAIGN55012,ADGROUP0934795,CREATIVE4353639,89,0,0.0111722,58,54.74157303,41.05617978,39.1011236,46.92134831
11/11/2022,2517480813,ADVERTISER7583,18545902502,CAMPAIGN55012,ADGROUP0934795,CREATIVE4353678,28,0,0.0050924,18,17.35714286,12.85714286,11.57142857,13.5
12/11/2022,2517480813,ADVERTISER7583,18544115992,CAMPAIGN55116,ADGROUP0934667,CREATIVE4353524,130280,624,23.9256118,0,0,0,0,0
13/11/2022,2517480813,ADVERTISER7583,18544115992,CAMPAIGN55116,ADGROUP0934667,CREATIVE4353585,35844,135,7.2974472,19165,18638.34212,11434.09008,10256.72902,13847.6268
14/11/2022,2517480813,ADVERTISER7583,18544115992,CAMPAIGN55116,ADGROUP0934667,CREATIVE4353657,8694,18,2.0491556,3144,3019.961353,1309.819186,1138.768806,1633.838509
15/11/2022,2517480813,ADVERTISER7583,18544115992,CAMPAIGN55116,ADGROUP0934769,CREATIVE4353524,7883,10,1.570424,0,0,0,0,0
16/11/2022,2517480813,ADVERTISER7583,18544115992,CAMPAIGN55116,ADGROUP0934769,CREATIVE4353585,2439,3,0.4113958,1642,1601.606396,1170.741287,1109.477655,1308.752768
17/11/2022,2517480813,ADVERTISER7583,18544115992,CAMPAIGN55116,ADGROUP0934769,CREATIVE4353657,731,1,0.1653624,363,352.5718194,192.6730506,181.74829,215.0191518
18/11/2022,5736076970,ADVERTISER7620,18531118232,CAMPAIGN54950,ADGROUP0934638,CREATIVE4353463,2505737,5525,447.0964408,0,0,0,0,0
19/11/2022,5736076970,ADVERTISER7620,18531118232,CAMPAIGN54950,ADGROUP0934638,CREATIVE4353480,1084134,2426,201.4265568,0,0,0,0,0
20/11/2022,5736076970,ADVERTISER7620,18531118232,CAMPAIGN54950,ADGROUP0934681,CREATIVE4353463,894660,2355,161.603456,0,0,0,0,0
21/11/2022,5736076970,ADVERTISER7620,18531118232,CAMPAIGN54950,ADGROUP0934681,CREATIVE4353480,759930,1894,145.6529094,0,0,0,0,0
22/11/2022,1068193845,ADVERTISER7563,18531033503,CAMPAIGN54753,ADGROUP0934583,CREATIVE4353457,9456392,18847,1689.007331,0,0,0,0,0
23/11/2022,1068193845,ADVERTISER7563,18531033503,CAMPAIGN54753,ADGROUP0934738,CREATIVE4353457,550981,1744,96.1798814,0,0,0,0,0
24/11/2022,8553819047,ADVERTISER7552,18530664638,CAMPAIGN54684,ADGROUP0934583,CREATIVE4353458,20053279,15692,3041.281453,0,0,0,0,0
25/11/2022,1997190441,ADVERTISER7593,18529167782,CAMPAIGN54953,ADGROUP0934692,CREATIVE4353457,2445869,3457,419.590476,0,0,0,0,0
26/11/2022,1997190441,ADVERTISER7593,18529167782,CAMPAIGN54953,ADGROUP0934741,CREATIVE4353457,720839,1223,126.4628446,0,0,0,0,0
27/11/2022,1068193845,ADVERTISER7563,18527375680,CAMPAIGN54777,ADGROUP0934638,CREATIVE4353463,7775924,17987,1401.961331,0,0,0,0,0
28/11/2022,1068193845,ADVERTISER7563,18527375680,CAMPAIGN54777,ADGROUP0934638,CREATIVE4353480,3313434,9139,597.8039042,0,0,0,0,0
29/11/2022,1068193845,ADVERTISER7563,18527375680,CAMPAIGN54777,ADGROUP0934681,CREATIVE4353463,3186118,8383,576.6146832,0,0,0,0,0
30/11/2022,1068193845,ADVERTISER7563,18527375680,CAMPAIGN54777,ADGROUP0934681,CREATIVE4353480,2532150,6346,480.3170264,0,0,0,0,0
1/12/2022,8553819047,ADVERTISER7552,18527059129,CAMPAIGN54718,ADGROUP0934600,CREATIVE4353463,13155323,8354,1950.546965,0,0,0,0,0
2/12/2022,8553819047,ADVERTISER7552,18527059129,CAMPAIGN54718,ADGROUP0934600,CREATIVE4353480,7268929,3844,1134.099254,0,0,0,0,0
3/12/2022,8553819047,ADVERTISER7552,18527059129,CAMPAIGN54718,ADGROUP0934681,CREATIVE4353480,471058,406,79.0194978,0,0,0,0,0
4/12/2022,8553819047,ADVERTISER7552,18527059129,CAMPAIGN54718,ADGROUP0934681,CREATIVE4353463,61032,47,10.2609472,0,0,0,0,0
5/12/2022,8553819047,ADVERTISER7552,18526827784,CAMPAIGN54698,ADGROUP0934583,CREATIVE4353457,15998160,12871,2231.286967,0,0,0,0,0
6/12/2022,1997190441,ADVERTISER7593,18525598924,CAMPAIGN54874,ADGROUP0934600,CREATIVE4353463,4074106,5493,760.735069,0,0,0,0,0
7/12/2022,1997190441,ADVERTISER7593,18525598924,CAMPAIGN54874,ADGROUP0934600,CREATIVE4353480,2221208,3332,433.4259928,0,0,0,0,0
8/12/2022,1997190441,ADVERTISER7593,18525598924,CAMPAIGN54874,ADGROUP0934800,CREATIVE4353480,133498,201,25.545468,0,0,0,0,0
9/12/2022,1997190441,ADVERTISER7593,18525598924,CAMPAIGN54874,ADGROUP0934800,CREATIVE4353463,16594,19,3.1502206,0,0,0,0,0
10/12/2022,1997190441,ADVERTISER7593,18525584842,CAMPAIGN54862,ADGROUP0934583,CREATIVE4353458,4296036,5611,803.0119042,0,0,0,0,0
11/12/2022,1997190441,ADVERTISER7593,18525584842,CAMPAIGN54862,ADGROUP0934738,CREATIVE4353458,49680,226,8.0147146,0,0,0,0,0
12/12/2022,5736076970,ADVERTISER7620,18524976372,CAMPAIGN54913,ADGROUP0934583,CREATIVE4353458,3334122,7322,607.1604428,0,0,0,0,0
13/12/2022,5736076970,ADVERTISER7620,18524970666,CAMPAIGN54960,ADGROUP0934583,CREATIVE4353457,2268792,4239,394.750684,0,0,0,0,0
14/12/2022,5736076970,ADVERTISER7620,18524970666,CAMPAIGN54960,ADGROUP0934738,CREATIVE4353457,831331,1917,144.6127374,0,0,0,0,0
15/12/2022,1068193845,ADVERTISER7563,18524915028,CAMPAIGN54756,ADGROUP0934583,CREATIVE4353458,9124174,17575,1648.427395,0,0,0,0,0
16/12/2022,9940580900,ADVERTISER7596,18516781891,CAMPAIGN54767,ADGROUP0934632,CREATIVE4353496,8455652,50883,1388.116618,7583733,7215020.981,6854799.292,6795955.151,7004699.198
17/12/2022,9940580900,ADVERTISER7596,18516781891,CAMPAIGN54767,ADGROUP0934750,CREATIVE4353496,636194,3056,110.89665,582125,562972.8886,539746.2297,535458.4846,549002.4888
18/12/2022,9940580900,ADVERTISER7596,18516781891,CAMPAIGN54767,ADGROUP0934632,CREATIVE4353656,165373,206,34.7326624,0,0,0,0,0
19/12/2022,9940580900,ADVERTISER7596,18516781891,CAMPAIGN54767,ADGROUP0934632,CREATIVE4353665,114355,457,19.8905064,104757,101436.2521,97328.60148,96547.19515,98915.23192
20/12/2022,9940580900,ADVERTISER7596,18516781891,CAMPAIGN54767,ADGROUP0934750,CREATIVE4353665,39956,162,7.4164166,36855,35828.38034,34497.37211,34239.10301,35024.97898
21/12/2022,9940580900,ADVERTISER7596,18516781891,CAMPAIGN54767,ADGROUP0934632,CREATIVE4353706,9974,10,2.2531274,0,0,0,0,0
22/12/2022,9940580900,ADVERTISER7596,18516781891,CAMPAIGN54767,ADGROUP0934632,CREATIVE4353707,9319,6,2.1081158,0,0,0,0,0
23/12/2022,9940580900,ADVERTISER7596,18516781891,CAMPAIGN54767,ADGROUP0934632,CREATIVE4353711,2325,11,0.5447318,0,0,0,0,0
24/12/2022,7655350609,ADVERTISER7598,18355908626,CAMPAIGN54820,ADGROUP0934623,CREATIVE4353472,5863596,19963,1138.813567,0,0,0,0,0
25/12/2022,7655350609,ADVERTISER7598,18355908626,CAMPAIGN54820,ADGROUP0934704,CREATIVE4353558,1849037,7698,322.781717,902564,865024.6298,533918.1592,441933.6449,835033.1601
26/12/2022,7655350609,ADVERTISER7598,18355908626,CAMPAIGN54820,ADGROUP0934623,CREATIVE4353552,1237856,2575,184.1095782,838161,803270.9102,603258.849,570132.6286,675366.9288
27/12/2022,7655350609,ADVERTISER7598,18355908626,CAMPAIGN54820,ADGROUP0934704,CREATIVE4353615,405261,387,60.0713012,241654,229977.4048,154722.3394,145088.0453,170655.8651
28/12/2022,9133819901,ADVERTISER7632,18349911732,CAMPAIGN54929,ADGROUP0934623,CREATIVE4353472,2867693,12348,527.7224316,0,0,0,0,0
29/12/2022,9133819901,ADVERTISER7632,18349911732,CAMPAIGN54929,ADGROUP0934704,CREATIVE4353558,848427,3574,162.9922426,394253,378470.3706,221095.7527,183210.7507,364108.2894
30/12/2022,9133819901,ADVERTISER7632,18349911732,CAMPAIGN54929,ADGROUP0934623,CREATIVE4353552,523523,1136,79.7375978,352815,339772.1289,252089.6236,238926.3802,281476.1235
31/12/2022,9133819901,ADVERTISER7632,18349911732,CAMPAIGN54929,ADGROUP0934704,CREATIVE4353615,205138,231,34.4480668,119962,113327.5935,74913.53161,70563.30241,82198.22111
1/01/2022,1103076933,ADVERTISER7679,18333257422,CAMPAIGN55013,ADGROUP0934589,CREATIVE4353459,1234826,4249,251.9053818,472096,444569.6237,207770.2994,174255.9561,262719.5457
2/01/2022,1103076933,ADVERTISER7679,18333257422,CAMPAIGN55013,ADGROUP0934636,CREATIVE4353500,497318,2198,119.3357374,202398,193099.75,95863.09786,82153.19509,146534.8366
3/01/2022,1103076933,ADVERTISER7679,18333257422,CAMPAIGN55013,ADGROUP0934636,CREATIVE4353598,76382,217,17.4600166,51704,49648.21398,38031.02605,34281.60268,48563.7987
4/01/2022,2959291242,ADVERTISER7548,18332951973,CAMPAIGN54852,ADGROUP0934618,CREATIVE4353521,4803409,4995,1057.889421,2471034,2386448.858,1452244.205,1278707.817,1841873.179
5/01/2022,5997611288,ADVERTISER7644,18330833982,CAMPAIGN54882,ADGROUP0934589,CREATIVE4353459,3947067,24932,767.0918878,1692756,1594668.03,812450.5535,707184.1892,1030641.463
6/01/2022,5997611288,ADVERTISER7644,18330833982,CAMPAIGN54882,ADGROUP0934636,CREATIVE4353500,1486723,8098,355.8782994,603560,575957.5135,289119.7261,245091.0158,447373.2512
7/01/2022,5997611288,ADVERTISER7644,18330833982,CAMPAIGN54882,ADGROUP0934636,CREATIVE4353598,160267,716,40.128493,90997,88037.71104,59373.14787,50052.40965,86254.87003
8/01/2022,1693619633,ADVERTISER7675,18330631632,CAMPAIGN54986,ADGROUP0934623,CREATIVE4353459,1688164,4814,396.0317744,671157,633431.7549,303001.4807,260163.1075,380922.0533
9/01/2022,1693619633,ADVERTISER7675,18330631632,CAMPAIGN54986,ADGROUP0934636,CREATIVE4353500,644784,2516,147.0028998,280651,267869.9199,140414.2938,122127.5645,207951.5338
10/01/2022,1693619633,ADVERTISER7675,18330631632,CAMPAIGN54986,ADGROUP0934636,CREATIVE4353598,211052,777,50.6674762,105234,101021.1896,61581.62524,50558.21266,98744.50684
11/01/2022,8458271135,ADVERTISER7637,18292543841,CAMPAIGN55070,ADGROUP0934760,CREATIVE4353625,471140,475,131.4898796,368068,357583.1322,314760.8726,287646.7748,351098.9355
12/01/2022,8458271135,ADVERTISER7637,18292543841,CAMPAIGN55070,ADGROUP0934832,CREATIVE4353625,448,1,0.1087658,361,350.5245536,319.9040179,292.5066964,344.8839286
13/01/2022,8458271135,ADVERTISER7637,18288231529,CAMPAIGN55132,ADGROUP0934833,CREATIVE4353625,70,0,0.014882,29,25.68571429,16.98571429,12.01428571,25.27142857
14/01/2022,3105327200,ADVERTISER7576,18280903151,CAMPAIGN54716,ADGROUP0934606,CREATIVE4353477,13921550,41852,2664.648045,0,0,0,0,0
15/01/2022,3813503674,ADVERTISER7647,18280902473,CAMPAIGN54974,ADGROUP0934671,CREATIVE4353531,1912618,1932,326.724181,0,0,0,0,0
16/01/2022,3813503674,ADVERTISER7647,18280902473,CAMPAIGN54974,ADGROUP0934756,CREATIVE4353531,563155,179,93.0611992,0,0,0,0,0
17/01/2022,5329966586,ADVERTISER7616,18277011049,CAMPAIGN54946,ADGROUP0934690,CREATIVE4353509,2556640,3935,474.4850502,0,0,0,0,0
18/01/2022,5329966586,ADVERTISER7616,18277011049,CAMPAIGN54946,ADGROUP0934805,CREATIVE4353509,100800,112,16.5694198,0,0,0,0,0
19/01/2022,6531743956,ADVERTISER7678,18275313102,CAMPAIGN55007,ADGROUP0934709,CREATIVE4353565,1375537,1606,278.7903424,0,0,0,0,0
20/01/2022,6531743956,ADVERTISER7678,18275313102,CAMPAIGN55007,ADGROUP0934709,CREATIVE4353616,523446,964,94.4780866,325555,314555.3974,219129.4297,203053.9453,248105.5245
21/01/2022,6531743956,ADVERTISER7678,18275313102,CAMPAIGN55007,ADGROUP0934794,CREATIVE4353565,159589,223,37.9785804,0,0,0,0,0
22/01/2022,6531743956,ADVERTISER7678,18275313102,CAMPAIGN55007,ADGROUP0934794,CREATIVE4353616,84861,152,22.168902,47188,45672.73032,28903.56055,26282.28303,33884.76634
23/01/2022,6531743956,ADVERTISER7678,18275313102,CAMPAIGN55007,ADGROUP0934709,CREATIVE4353673,77190,67,16.9237954,0,0,0,0,0
24/01/2022,6531743956,ADVERTISER7678,18275313102,CAMPAIGN55007,ADGROUP0934709,CREATIVE4353675,61673,69,13.2392006,0,0,0,0,0
25/01/2022,6531743956,ADVERTISER7678,18275313102,CAMPAIGN55007,ADGROUP0934794,CREATIVE4353673,20402,24,4.922967,0,0,0,0,0
26/01/2022,6531743956,ADVERTISER7678,18275313102,CAMPAIGN55007,ADGROUP0934794,CREATIVE4353675,7697,15,2.0127268,0,0,0,0,0
27/01/2022,9220034646,ADVERTISER7664,18253927174,CAMPAIGN55008,ADGROUP0934719,CREATIVE4353573,1363136,2170,261.2559492,0,0,0,0,0
28/01/2022,9220034646,ADVERTISER7664,18253927174,CAMPAIGN55008,ADGROUP0934719,CREATIVE4353597,759707,1128,149.6468834,0,0,0,0,0
29/01/2022,9220034646,ADVERTISER7664,18253927174,CAMPAIGN55008,ADGROUP0934719,CREATIVE4353684,84039,397,12.061948,61856,59432.57317,47858.47319,44940.74421,55956.34229
30/01/2022,9220034646,ADVERTISER7664,18253927174,CAMPAIGN55008,ADGROUP0934813,CREATIVE4353573,46134,92,8.4103596,0,0,0,0,0
31/01/2022,9220034646,ADVERTISER7664,18253927174,CAMPAIGN55008,ADGROUP0934813,CREATIVE4353597,4750,8,0.8806952,0,0,0,0,0
1/02/2022,9220034646,ADVERTISER7664,18253927174,CAMPAIGN55008,ADGROUP0934813,CREATIVE4353684,3267,22,0.5774628,2193,2133.929293,1582.826446,1447.232323,1990.951331
2/02/2022,3830925405,ADVERTISER7673,18251711501,CAMPAIGN54975,ADGROUP0934703,CREATIVE4353456,1900619,6226,272.3177856,1017215,982898.1326,652406.7673,544446.2012,957519.5126
3/02/2022,3657180427,ADVERTISER7589,18250725995,CAMPAIGN55063,ADGROUP0934635,CREATIVE4353478,505071,1473,70.932628,235505,226263.311,130436.5083,109905.6906,217496.2961
4/02/2022,4201124660,ADVERTISER7645,18249956369,CAMPAIGN55124,ADGROUP0934635,CREATIVE4353478,68226,206,10.4024876,35963,34585.64651,22022.36943,18985.12841,33352.72274
5/02/2022,3418696511,ADVERTISER7635,18249887753,CAMPAIGN54860,ADGROUP0934661,CREATIVE4353476,4354459,23461,765.8198334,156315,149109.6392,138861.661,137553.8542,143067.5125
6/02/2022,3418696511,ADVERTISER7635,18249887753,CAMPAIGN54860,ADGROUP0934669,CREATIVE4353476,3944093,21952,680.888381,0,0,0,0,0
7/02/2022,3418696511,ADVERTISER7635,18249887753,CAMPAIGN54860,ADGROUP0934635,CREATIVE4353478,3608617,21616,738.3669688,1566987,1481987.713,828994.1398,683975.7908,1401045.048
8/02/2022,3418696511,ADVERTISER7635,18249887753,CAMPAIGN54860,ADGROUP0934765,CREATIVE4353476,376909,2493,76.7045054,200221,184627.9049,117558.1933,107159.907,140083.4223
9/02/2022,4916723921,ADVERTISER7605,18246650062,CAMPAIGN55078,ADGROUP0934635,CREATIVE4353478,410038,1503,70.651136,224375,215733.5326,141502.3867,123191.253,207858.7
10/02/2022,8458271135,ADVERTISER7637,18246331437,CAMPAIGN55054,ADGROUP0934599,CREATIVE4353473,587329,3400,79.055525,0,0,0,0,0
11/02/2022,8458271135,ADVERTISER7637,18246331437,CAMPAIGN55054,ADGROUP0934707,CREATIVE4353602,113303,702,12.525188,57855,54956.70975,31282.74379,29502.20502,35127.72716
12/02/2022,8458271135,ADVERTISER7637,18246331437,CAMPAIGN55054,ADGROUP0934599,CREATIVE4353495,58706,354,8.0991758,0,0,0,0,0
13/02/2022,8458271135,ADVERTISER7637,18246331437,CAMPAIGN55054,ADGROUP0934828,CREATIVE4353564,6339,54,0.7853178,2098,1964.951254,756.2596624,685.1017511,914.7928695
14/02/2022,9139885703,ADVERTISER7594,18246207354,CAMPAIGN54894,ADGROUP0934673,CREATIVE4353514,3777409,14662,543.8786734,474708,447857.8409,373660.8528,361871.5133,399310.012
15/02/2022,9139885703,ADVERTISER7594,18246207354,CAMPAIGN54894,ADGROUP0934659,CREATIVE4353524,2580000,7803,421.5042426,0,0,0,0,0
16/02/2022,9139885703,ADVERTISER7594,18246207354,CAMPAIGN54894,ADGROUP0934659,CREATIVE4353585,987075,3351,134.4234386,571865,544926.7107,360279.2797,332806.1209,420739.3236
17/02/2022,9139885703,ADVERTISER7594,18246207354,CAMPAIGN54894,ADGROUP0934673,CREATIVE4353636,337894,711,36.8003622,231096,219974.0184,166955.0484,159033.7807,180515.8706
18/02/2022,9139885703,ADVERTISER7594,18246207354,CAMPAIGN54894,ADGROUP0934795,CREATIVE4353524,106691,267,17.920246,0,0,0,0,0
19/02/2022,9139885703,ADVERTISER7594,18246207354,CAMPAIGN54894,ADGROUP0934795,CREATIVE4353585,64626,116,7.7081274,47142,45580.58017,36138.27789,34501.29368,39407.39651
20/02/2022,9139885703,ADVERTISER7594,18246207354,CAMPAIGN54894,ADGROUP0934659,CREATIVE4353657,47393,155,7.036252,26068,24767.64216,15453.68625,14368.11749,17435.71683
21/02/2022,9139885703,ADVERTISER7594,18246207354,CAMPAIGN54894,ADGROUP0934762,CREATIVE4353687,7061,20,1.1416984,3236,2889.98952,1647.101544,1468.367653,1895.495822
22/02/2022,9139885703,ADVERTISER7594,18246207354,CAMPAIGN54894,ADGROUP0934762,CREATIVE4353639,6013,21,0.7888028,3224,2974.680193,1872.311325,1736.659904,2108.226842
23/02/2022,9139885703,ADVERTISER7594,18246207354,CAMPAIGN54894,ADGROUP0934762,CREATIVE4353631,1649,12,0.3428482,564,465.4966646,212.3978169,187.4299576,262.6755609
24/02/2022,9139885703,ADVERTISER7594,18246207354,CAMPAIGN54894,ADGROUP0934762,CREATIVE4353678,989,7,0.1613456,485,430.0758342,253.5338726,230.4853387,291.7846309
25/02/2022,9139885703,ADVERTISER7594,18246207354,CAMPAIGN54894,ADGROUP0934762,CREATIVE4353700,937,3,0.1392926,517,466.7897545,309.5378869,283.6051227,349.2646745
26/02/2022,9139885703,ADVERTISER7594,18246207354,CAMPAIGN54894,ADGROUP0934795,CREATIVE4353657,837,0,0.1201414,565,545.5000183,412.3608408,390.9786996,440.9993424
27/02/2022,9139885703,ADVERTISER7594,18246207354,CAMPAIGN54894,ADGROUP0934830,CREATIVE4353514,817,2,0.1213394,81,77.13341493,69.99510404,68.80538556,73.16768666
28/02/2022,9139885703,ADVERTISER7594,18246207354,CAMPAIGN54894,ADGROUP0934795,CREATIVE4353700,550,0,0.0671552,320,294.4,201.3090909,184.4363636,221.0909091
1/03/2022,9139885703,ADVERTISER7594,18246207354,CAMPAIGN54894,ADGROUP0934795,CREATIVE4353639,547,0,0.064711,342,318.2413163,233.2102377,216.3290676,251.9670932
2/03/2022,9139885703,ADVERTISER7594,18246207354,CAMPAIGN54894,ADGROUP0934795,CREATIVE4353687,385,1,0.0432256,255,244.4025974,178.1688312,170.8831169,194.7272727
3/03/2022,9139885703,ADVERTISER7594,18246207354,CAMPAIGN54894,ADGROUP0934830,CREATIVE4353636,250,1,0.0295908,128,123.904,71.68,67.072,81.92
4/03/2022,9139885703,ADVERTISER7594,18246207354,CAMPAIGN54894,ADGROUP0934795,CREATIVE4353631,64,0,0.007292,39,37.78125,25.59375,24.375,29.859375
5/03/2022,9139885703,ADVERTISER7594,18246207354,CAMPAIGN54894,ADGROUP0934795,CREATIVE4353678,39,0,0.0044126,24,22.15384615,17.84615385,15.38461538,19.69230769
6/03/2022,1098380605,ADVERTISER7578,18245923585,CAMPAIGN54719,ADGROUP0934607,CREATIVE4353478,13040699,65967,2391.103313,6351608,6038886.93,3842702.113,2977979.962,5813378.264
7/03/2022,1098380605,ADVERTISER7578,18245923585,CAMPAIGN54719,ADGROUP0934661,CREATIVE4353476,266300,281,34.7353752,69191,67108.77441,58642.1656,56961.62716,61816.94904
8/03/2022,1098380605,ADVERTISER7578,18245923585,CAMPAIGN54719,ADGROUP0934669,CREATIVE4353476,265057,504,38.4064276,0,0,0,0,0
9/03/2022,1098380605,ADVERTISER7578,18245923585,CAMPAIGN54719,ADGROUP0934765,CREATIVE4353476,29936,88,3.4116092,19030,18377.14691,13051.34053,12007.53842,15027.69909
10/03/2022,1807087617,ADVERTISER7584,18245498152,CAMPAIGN54806,ADGROUP0934635,CREATIVE4353478,6458479,31347,913.0304342,3312058,3141096.072,2023312.221,1696083.314,3005962.025
11/03/2022,3074881268,ADVERTISER7685,18138148478,CAMPAIGN55082,ADGROUP0934618,CREATIVE4353606,357510,7,108.824059,0,0,0,0,0
12/03/2022,3074881268,ADVERTISER7685,18132463809,CAMPAIGN55050,ADGROUP0934618,CREATIVE4353606,616713,1606,253.0987058,0,0,0,0,0
13/03/2022,2959291242,ADVERTISER7548,18087820218,CAMPAIGN54745,ADGROUP0934618,CREATIVE4353490,9928765,37143,1767.938585,0,0,0,0,0
14/03/2022,2959291242,ADVERTISER7548,18087820218,CAMPAIGN54745,ADGROUP0934585,CREATIVE4353490,3105038,6913,557.443383,0,0,0,0,0
15/03/2022,2959291242,ADVERTISER7548,18087820218,CAMPAIGN54745,ADGROUP0934618,CREATIVE4353455,1489153,6014,271.933797,0,0,0,0,0
16/03/2022,2959291242,ADVERTISER7548,18087820218,CAMPAIGN54745,ADGROUP0934585,CREATIVE4353455,404786,1077,74.2252136,0,0,0,0,0
17/03/2022,5831868841,ADVERTISER7646,18071895831,CAMPAIGN54887,ADGROUP0934596,CREATIVE4353469,3881714,8866,870.217661,0,0,0,0,0
18/03/2022,5831868841,ADVERTISER7646,18071895831,CAMPAIGN54887,ADGROUP0934712,CREATIVE4353469,165479,523,51.9983606,0,0,0,0,0
19/03/2022,5831868841,ADVERTISER7646,18071895831,CAMPAIGN54887,ADGROUP0934825,CREATIVE4353469,11642,30,3.7170556,0,0,0,0,0
20/03/2022,9032010591,ADVERTISER7571,18071324580,CAMPAIGN54708,ADGROUP0934601,CREATIVE4353469,14910680,42598,3453.762373,0,0,0,0,0
21/03/2022,9032010591,ADVERTISER7571,18071324580,CAMPAIGN54708,ADGROUP0934752,CREATIVE4353469,601912,2429,208.93637,0,0,0,0,0
22/03/2022,9032010591,ADVERTISER7571,18071324580,CAMPAIGN54708,ADGROUP0934818,CREATIVE4353469,27935,73,9.3364212,0,0,0,0,0
23/03/2022,7755139956,ADVERTISER7561,18070890888,CAMPAIGN54695,ADGROUP0934596,CREATIVE4353469,16715700,48075,4346.327996,0,0,0,0,0
24/03/2022,7755139956,ADVERTISER7561,18070890888,CAMPAIGN54695,ADGROUP0934712,CREATIVE4353469,1584387,5319,406.3355918,0,0,0,0,0
25/03/2022,7755139956,ADVERTISER7561,18070890888,CAMPAIGN54695,ADGROUP0934825,CREATIVE4353469,9276,21,2.9680562,0,0,0,0,0
26/03/2022,7562631270,ADVERTISER7636,18069841089,CAMPAIGN54863,ADGROUP0934596,CREATIVE4353469,4291196,8473,1114.5387,0,0,0,0,0
27/03/2022,7562631270,ADVERTISER7636,18069841089,CAMPAIGN54863,ADGROUP0934712,CREATIVE4353469,449579,1287,160.2295834,0,0,0,0,0
28/03/2022,7562631270,ADVERTISER7636,18069841089,CAMPAIGN54863,ADGROUP0934825,CREATIVE4353469,4289,11,1.707587,0,0,0,0,0
29/03/2022,1222057344,ADVERTISER7672,18026004185,CAMPAIGN54972,ADGROUP0934702,CREATIVE4353475,1982906,12415,942.82735,0,0,0,0,0
30/03/2022,1222057344,ADVERTISER7672,18026004185,CAMPAIGN54972,ADGROUP0934702,CREATIVE4353495,239018,461,101.8952458,0,0,0,0,0
31/03/2022,1222057344,ADVERTISER7672,18026004185,CAMPAIGN54972,ADGROUP0934702,CREATIVE4353574,135944,1191,58.983421,0,0,0,0,0
1/04/2022,1222057344,ADVERTISER7672,18026004185,CAMPAIGN54972,ADGROUP0934702,CREATIVE4353620,49814,193,22.2163384,0,0,0,0,0
